step,time_s,altitude_m,position_x_m,position_y_m,velocity_z_m_s,speed_m_s,fuel_mass_kg,throttle
1563,31.259999999999422,3564.6740906025225,0.0,0.0,238.070801503757,238.070801503757,722.3155720032612,1.0
1564,31.279999999999422,3569.43886685591,0.0,0.0,238.23881266936374,238.23881266936374,722.2655720032612,1.0
1565,31.29999999999942,3574.2070035220445,0.0,0.0,238.40683330671496,238.40683330671496,722.2155720032613,1.0
1566,31.31999999999942,3578.9785007903706,0.0,0.0,238.57486341630337,238.57486341630337,722.1655720032613,1.0
1567,31.33999999999942,3583.753358850343,0.0,0.0,238.7429029986218,238.7429029986218,722.1155720032614,1.0
1568,31.35999999999942,3588.531577891426,0.0,0.0,238.91095205416303,238.91095205416303,722.0655720032614,1.0
1569,31.37999999999942,3593.3131581030943,0.0,0.0,239.07901058341997,239.07901058341997,722.0155720032615,1.0
1570,31.39999999999942,3598.098099674832,0.0,0.0,239.24707858688552,239.24707858688552,721.9655720032615,1.0
1571,31.41999999999942,3602.886402796133,0.0,0.0,239.41515606505263,239.41515606505263,721.9155720032616,1.0
1572,31.43999999999942,3607.6780676565013,0.0,0.0,239.58324301841424,239.58324301841424,721.8655720032616,1.0
1573,31.459999999999418,3612.4730944454504,0.0,0.0,239.7513394474634,239.7513394474634,721.8155720032617,1.0
1574,31.479999999999418,3617.271483352504,0.0,0.0,239.91944535269317,239.91944535269317,721.7655720032617,1.0
1575,31.499999999999417,3622.0732345671963,0.0,0.0,240.08756073459665,240.08756073459665,721.7155720032617,1.0
1576,31.519999999999417,3626.8783482790695,0.0,0.0,240.25568559366698,240.25568559366698,721.6655720032618,1.0
1577,31.539999999999417,3631.6868246776776,0.0,0.0,240.42381993039731,240.42381993039731,721.6155720032618,1.0
1578,31.559999999999416,3636.4986639525832,0.0,0.0,240.59196374528088,240.59196374528088,721.5655720032619,1.0
1579,31.579999999999416,3641.3138662933593,0.0,0.0,240.76011703881093,240.76011703881093,721.5155720032619,1.0
1580,31.599999999999415,3646.132431889589,0.0,0.0,240.92827981148073,240.92827981148073,721.465572003262,1.0
1581,31.619999999999415,3650.954360930865,0.0,0.0,241.09645206378363,241.09645206378363,721.415572003262,1.0
1582,31.639999999999414,3655.779653606789,0.0,0.0,241.264633796213,241.264633796213,721.3655720032621,1.0
1583,31.659999999999414,3660.6083101069744,0.0,0.0,241.43282500926225,241.43282500926225,721.3155720032621,1.0
1584,31.679999999999414,3665.440330621043,0.0,0.0,241.6010257034248,241.6010257034248,721.2655720032622,1.0
1585,31.699999999999413,3670.275715338627,0.0,0.0,241.76923587919416,241.76923587919416,721.2155720032622,1.0
1586,31.719999999999413,3675.1144644493684,0.0,0.0,241.93745553706384,241.93745553706384,721.1655720032622,1.0
1587,31.739999999999412,3679.9565781429187,0.0,0.0,242.1056846775274,242.1056846775274,721.1155720032623,1.0
1588,31.759999999999412,3684.8020566089403,0.0,0.0,242.2739233010784,242.2739233010784,721.0655720032623,1.0
1589,31.77999999999941,3689.6509000371047,0.0,0.0,242.44217140821056,242.44217140821056,721.0155720032624,1.0
1590,31.79999999999941,3694.503108617093,0.0,0.0,242.61042899941748,242.61042899941748,720.9655720032624,1.0
1591,31.81999999999941,3699.358682538597,0.0,0.0,242.77869607519293,242.77869607519293,720.9155720032625,1.0
1592,31.83999999999941,3704.2176219913176,0.0,0.0,242.9469726360306,242.9469726360306,720.8655720032625,1.0
1593,31.85999999999941,3709.079927164966,0.0,0.0,243.11525868242435,243.11525868242435,720.8155720032626,1.0
1594,31.87999999999941,3713.9455982492636,0.0,0.0,243.28355421486796,243.28355421486796,720.7655720032626,1.0
1595,31.89999999999941,3718.8146354339406,0.0,0.0,243.45185923385532,243.45185923385532,720.7155720032627,1.0
1596,31.91999999999941,3723.687038908738,0.0,0.0,243.62017373988033,243.62017373988033,720.6655720032627,1.0
1597,31.939999999999408,3728.5628088634066,0.0,0.0,243.78849773343694,243.78849773343694,720.6155720032627,1.0
1598,31.959999999999408,3733.441945487707,0.0,0.0,243.95683121501912,243.95683121501912,720.5655720032628,1.0
1599,31.979999999999407,3738.3244489714093,0.0,0.0,244.12517418512093,244.12517418512093,720.5155720032628,1.0
1600,31.999999999999407,3743.210319504294,0.0,0.0,244.29352664423638,244.29352664423638,720.4655720032629,1.0
1601,32.019999999999406,3748.0995572761512,0.0,0.0,244.4618885928596,244.4618885928596,720.4155720032629,1.0
1602,32.03999999999941,3752.992162476781,0.0,0.0,244.6302600314847,244.6302600314847,720.365572003263,1.0
1603,32.05999999999941,3757.888135295993,0.0,0.0,244.79864096060592,244.79864096060592,720.315572003263,1.0
1604,32.079999999999416,3762.7874759236074,0.0,0.0,244.96703138071743,244.96703138071743,720.2655720032631,1.0
1605,32.09999999999942,3767.6901845494535,0.0,0.0,245.13543129231348,245.13543129231348,720.2155720032631,1.0
1606,32.11999999999942,3772.5962613633715,0.0,0.0,245.30384069588837,245.30384069588837,720.1655720032632,1.0
1607,32.139999999999425,3777.50570655521,0.0,0.0,245.47225959193642,245.47225959193642,720.1155720032632,1.0
1608,32.15999999999943,3782.418520314829,0.0,0.0,245.64068798095204,245.64068798095204,720.0655720032632,1.0
1609,32.17999999999943,3787.3347028320977,0.0,0.0,245.80912586342959,245.80912586342959,720.0155720032633,1.0
1610,32.199999999999434,3792.254254296895,0.0,0.0,245.97757323986355,245.97757323986355,719.9655720032633,1.0
1611,32.21999999999944,3797.17717489911,0.0,0.0,246.14603011074837,246.14603011074837,719.9155720032634,1.0
1612,32.23999999999944,3802.103464828642,0.0,0.0,246.31449647657863,246.31449647657863,719.8655720032634,1.0
1613,32.259999999999444,3807.0331242753987,0.0,0.0,246.48297233784885,246.48297233784885,719.8155720032635,1.0
1614,32.27999999999945,3811.9661534292995,0.0,0.0,246.65145769505364,246.65145769505364,719.7655720032635,1.0
1615,32.29999999999945,3816.9025524802732,0.0,0.0,246.81995254868764,246.81995254868764,719.7155720032636,1.0
1616,32.31999999999945,3821.842321618258,0.0,0.0,246.98845689924553,246.98845689924553,719.6655720032636,1.0
1617,32.339999999999456,3826.785461033203,0.0,0.0,247.15697074722203,247.15697074722203,719.6155720032637,1.0
1618,32.35999999999946,3831.731970915065,0.0,0.0,247.3254940931119,247.3254940931119,719.5655720032637,1.0
1619,32.37999999999946,3836.6818514538136,0.0,0.0,247.49402693740993,247.49402693740993,719.5155720032637,1.0
1620,32.399999999999466,3841.6351028394256,0.0,0.0,247.66256928061094,247.66256928061094,719.4655720032638,1.0
1621,32.41999999999947,3846.5917252618897,0.0,0.0,247.83112112320984,247.83112112320984,719.4155720032638,1.0
1622,32.43999999999947,3851.551718911204,0.0,0.0,247.9996824657015,247.9996824657015,719.3655720032639,1.0
1623,32.459999999999475,3856.5150839773755,0.0,0.0,248.16825330858092,248.16825330858092,719.3155720032639,1.0
1624,32.47999999999948,3861.4818206504224,0.0,0.0,248.33683365234302,248.33683365234302,719.265572003264,1.0
1625,32.49999999999948,3866.451929120372,0.0,0.0,248.50542349748287,248.50542349748287,719.215572003264,1.0
1626,32.519999999999484,3871.4254095772617,0.0,0.0,248.67402284449554,248.67402284449554,719.1655720032641,1.0
1627,32.53999999999949,3876.4022622111393,0.0,0.0,248.84263169387611,248.84263169387611,719.1155720032641,1.0
1628,32.55999999999949,3881.3824872120617,0.0,0.0,249.01125004611976,249.01125004611976,719.0655720032642,1.0
1629,32.579999999999494,3886.366084770096,0.0,0.0,249.17987790172162,249.17987790172162,719.0155720032642,1.0
1630,32.5999999999995,3891.35305507532,0.0,0.0,249.34851526117694,249.34851526117694,718.9655720032642,1.0
1631,32.6199999999995,3896.3433983178193,0.0,0.0,249.51716212498098,249.51716212498098,718.9155720032643,1.0
1632,32.6399999999995,3901.337114687692,0.0,0.0,249.68581849362906,249.68581849362906,718.8655720032643,1.0
1633,32.659999999999506,3906.3342043750445,0.0,0.0,249.85448436761646,249.85448436761646,718.8155720032644,1.0
1634,32.67999999999951,3911.334667569993,0.0,0.0,250.0231597474386,250.0231597474386,718.7655720032644,1.0
1635,32.69999999999951,3916.338504462665,0.0,0.0,250.19184463359088,250.19184463359088,718.7155720032645,1.0
1636,32.719999999999516,3921.345715243196,0.0,0.0,250.36053902656874,250.36053902656874,718.6655720032645,1.0
1637,32.73999999999952,3926.3563001017333,0.0,0.0,250.5292429268677,250.5292429268677,718.6155720032646,1.0
1638,32.75999999999952,3931.370259228433,0.0,0.0,250.69795633498327,250.69795633498327,718.5655720032646,1.0
1639,32.779999999999525,3936.387592813461,0.0,0.0,250.86667925141103,250.86667925141103,718.5155720032647,1.0
1640,32.79999999999953,3941.408301046994,0.0,0.0,251.0354116766466,251.0354116766466,718.4655720032647,1.0
1641,32.81999999999953,3946.4323841192177,0.0,0.0,251.20415361118557,251.20415361118557,718.4155720032647,1.0
1642,32.839999999999534,3951.459842220328,0.0,0.0,251.3729050555237,251.3729050555237,718.3655720032648,1.0
1643,32.85999999999954,3956.4906755405314,0.0,0.0,251.54166601015666,251.54166601015666,718.3155720032648,1.0
1644,32.87999999999954,3961.524884270043,0.0,0.0,251.71043647558022,251.71043647558022,718.2655720032649,1.0
1645,32.899999999999544,3966.562468599089,0.0,0.0,251.87921645229022,251.87921645229022,718.2155720032649,1.0
1646,32.91999999999955,3971.6034287179045,0.0,0.0,252.04800594078247,252.04800594078247,718.165572003265,1.0
1647,32.93999999999955,3976.6477648167356,0.0,0.0,252.21680494155285,252.21680494155285,718.115572003265,1.0
1648,32.95999999999955,3981.6954770858374,0.0,0.0,252.38561345509729,252.38561345509729,718.0655720032651,1.0
1649,32.979999999999556,3986.7465657154758,0.0,0.0,252.5544314819117,252.5544314819117,718.0155720032651,1.0
1650,32.99999999999956,3991.8010308959256,0.0,0.0,252.72325902249213,252.72325902249213,717.9655720032652,1.0
1651,33.01999999999956,3996.8588728174723,0.0,0.0,252.8920960773346,252.8920960773346,717.9155720032652,1.0
1652,33.039999999999566,4001.920091670411,0.0,0.0,253.0609426469352,253.0609426469352,717.8655720032652,1.0
1653,33.05999999999957,4006.9846876450465,0.0,0.0,253.22979873179,253.22979873179,717.8155720032653,1.0
1654,33.07999999999957,4012.0526609316944,0.0,0.0,253.39866433239516,253.39866433239516,717.7655720032653,1.0
1655,33.099999999999575,4017.1240117206794,0.0,0.0,253.56753944924688,253.56753944924688,717.7155720032654,1.0
1656,33.11999999999958,4022.198740202336,0.0,0.0,253.7364240828414,253.7364240828414,717.6655720032654,1.0
1657,33.13999999999958,4027.2768465670097,0.0,0.0,253.905318233675,253.905318233675,717.6155720032655,1.0
1658,33.159999999999584,4032.3583310050544,0.0,0.0,254.07422190224392,254.07422190224392,717.5655720032655,1.0
1659,33.17999999999959,4037.4431937068352,0.0,0.0,254.24313508904456,254.24313508904456,717.5155720032656,1.0
1660,33.19999999999959,4042.5314348627267,0.0,0.0,254.4120577945733,254.4120577945733,717.4655720032656,1.0
1661,33.219999999999594,4047.623054663113,0.0,0.0,254.58099001932655,254.58099001932655,717.4155720032657,1.0
1662,33.2399999999996,4052.7180532983893,0.0,0.0,254.7499317638008,254.7499317638008,717.3655720032657,1.0
1663,33.2599999999996,4057.8164309589592,0.0,0.0,254.9188830284925,254.9188830284925,717.3155720032657,1.0
1664,33.2799999999996,4062.9181878352374,0.0,0.0,255.08784381389822,255.08784381389822,717.2655720032658,1.0
1665,33.299999999999606,4068.023324117648,0.0,0.0,255.25681412051452,255.25681412051452,717.2155720032658,1.0
1666,33.31999999999961,4073.131839996625,0.0,0.0,255.42579394883805,255.42579394883805,717.1655720032659,1.0
1667,33.33999999999961,4078.2437356626124,0.0,0.0,255.59478329936542,255.59478329936542,717.1155720032659,1.0
1668,33.359999999999616,4083.359011306064,0.0,0.0,255.76378217259335,255.76378217259335,717.065572003266,1.0
1669,33.37999999999962,4088.4776671174445,0.0,0.0,255.93279056901858,255.93279056901858,717.015572003266,1.0
1670,33.39999999999962,4093.5997032872274,0.0,0.0,256.10180848913785,256.10180848913785,716.9655720032661,1.0
1671,33.419999999999625,4098.725120005896,0.0,0.0,256.27083593344804,256.27083593344804,716.9155720032661,1.0
1672,33.43999999999963,4103.853917463945,0.0,0.0,256.4398729024459,256.4398729024459,716.8655720032662,1.0
1673,33.45999999999963,4108.986095851878,0.0,0.0,256.60891939662844,256.60891939662844,716.8155720032662,1.0
1674,33.479999999999634,4114.121655360208,0.0,0.0,256.7779754164925,256.7779754164925,716.7655720032662,1.0
1675,33.49999999999964,4119.260596179459,0.0,0.0,256.947040962535,256.947040962535,716.7155720032663,1.0
1676,33.51999999999964,4124.402918500164,0.0,0.0,257.11611603525307,257.11611603525307,716.6655720032663,1.0
1677,33.539999999999644,4129.548622512866,0.0,0.0,257.28520063514367,257.28520063514367,716.6155720032664,1.0
1678,33.55999999999965,4134.69770840812,0.0,0.0,257.4542947627039,257.4542947627039,716.5655720032664,1.0
1679,33.57999999999965,4139.850176376489,0.0,0.0,257.6233984184309,257.6233984184309,716.5155720032665,1.0
1680,33.59999999999965,4145.006026608546,0.0,0.0,257.79251160282183,257.79251160282183,716.4655720032665,1.0
1681,33.619999999999656,4150.165259294873,0.0,0.0,257.9616343163739,257.9616343163739,716.4155720032666,1.0
1682,33.63999999999966,4155.327874626065,0.0,0.0,258.1307665595843,258.1307665595843,716.3655720032666,1.0
1683,33.65999999999966,4160.493872792724,0.0,0.0,258.29990833295034,258.29990833295034,716.3155720032667,1.0
1684,33.679999999999666,4165.663253985464,0.0,0.0,258.46905963696935,258.46905963696935,716.2655720032667,1.0
1685,33.69999999999967,4170.836018394906,0.0,0.0,258.63822047213864,258.63822047213864,716.2155720032667,1.0
1686,33.71999999999967,4176.012166211685,0.0,0.0,258.80739083895565,258.80739083895565,716.1655720032668,1.0
1687,33.739999999999675,4181.191697626444,0.0,0.0,258.9765707379178,258.9765707379178,716.1155720032668,1.0
1688,33.75999999999968,4186.374612829834,0.0,0.0,259.1457601695226,259.1457601695226,716.0655720032669,1.0
1689,33.77999999999968,4191.56091201252,0.0,0.0,259.3149591342675,259.3149591342675,716.0155720032669,1.0
1690,33.799999999999685,4196.7505953651735,0.0,0.0,259.48416763265004,259.48416763265004,715.965572003267,1.0
1691,33.81999999999969,4201.943663078477,0.0,0.0,259.6533856651679,259.6533856651679,715.915572003267,1.0
1692,33.83999999999969,4207.140115343123,0.0,0.0,259.8226132323186,259.8226132323186,715.8655720032671,1.0
1693,33.859999999999694,4212.339952349816,0.0,0.0,259.99185033459986,259.99185033459986,715.8155720032671,1.0
1694,33.8799999999997,4217.543174289266,0.0,0.0,260.16109697250937,260.16109697250937,715.7655720032672,1.0
1695,33.8999999999997,4222.749781352197,0.0,0.0,260.3303531465449,260.3303531465449,715.7155720032672,1.0
1696,33.9199999999997,4227.959773729341,0.0,0.0,260.4996188572042,260.4996188572042,715.6655720032672,1.0
1697,33.939999999999706,4233.1731516114405,0.0,0.0,260.66889410498516,260.66889410498516,715.6155720032673,1.0
1698,33.95999999999971,4238.389915189248,0.0,0.0,260.83817889038556,260.83817889038556,715.5655720032673,1.0
1699,33.97999999999971,4243.610064653526,0.0,0.0,261.0074732139034,261.0074732139034,715.5155720032674,1.0
1700,33.999999999999716,4248.8336001950465,0.0,0.0,261.1767770760365,261.1767770760365,715.4655720032674,1.0
1701,34.01999999999972,4254.060522004592,0.0,0.0,261.3460904772829,261.3460904772829,715.4155720032675,1.0
1702,34.03999999999972,4259.290830272955,0.0,0.0,261.51541341814067,261.51541341814067,715.3655720032675,1.0
1703,34.059999999999725,4264.524525190937,0.0,0.0,261.6847458991078,261.6847458991078,715.3155720032676,1.0
1704,34.07999999999973,4269.761606949351,0.0,0.0,261.85408792068233,261.85408792068233,715.2655720032676,1.0
1705,34.09999999999973,4275.0020757390175,0.0,0.0,262.0234394833625,262.0234394833625,715.2155720032677,1.0
1706,34.119999999999735,4280.24593175077,0.0,0.0,262.19280058764645,262.19280058764645,715.1655720032677,1.0
1707,34.13999999999974,4285.493175175451,0.0,0.0,262.36217123403236,262.36217123403236,715.1155720032677,1.0
1708,34.15999999999974,4290.743806203912,0.0,0.0,262.5315514230185,262.5315514230185,715.0655720032678,1.0
1709,34.179999999999744,4295.997825027014,0.0,0.0,262.70094115510324,262.70094115510324,715.0155720032678,1.0
1710,34.19999999999975,4301.25523183563,0.0,0.0,262.87034043078484,262.87034043078484,714.9655720032679,1.0
1711,34.21999999999975,4306.516026820642,0.0,0.0,263.0397492505616,263.0397492505616,714.9155720032679,1.0
1712,34.23999999999975,4311.78021017294,0.0,0.0,263.209167614932,263.209167614932,714.865572003268,1.0
1713,34.259999999999756,4317.0477820834285,0.0,0.0,263.37859552439454,263.37859552439454,714.815572003268,1.0
1714,34.27999999999976,4322.3187427430175,0.0,0.0,263.54803297944767,263.54803297944767,714.7655720032681,1.0
1715,34.29999999999976,4327.5930923426295,0.0,0.0,263.71747998058987,263.71747998058987,714.7155720032681,1.0
1716,34.319999999999766,4332.870831073195,0.0,0.0,263.8869365283197,263.8869365283197,714.6655720032682,1.0
1717,34.33999999999977,4338.151959125658,0.0,0.0,264.05640262313585,264.05640262313585,714.6155720032682,1.0
1718,34.35999999999977,4343.436476690969,0.0,0.0,264.2258782655369,264.2258782655369,714.5655720032682,1.0
1719,34.379999999999775,4348.72438396009,0.0,0.0,264.3953634560215,264.3953634560215,714.5155720032683,1.0
1720,34.39999999999978,4354.015681123991,0.0,0.0,264.56485819508845,264.56485819508845,714.4655720032683,1.0
1721,34.41999999999978,4359.310368373656,0.0,0.0,264.73436248323645,264.73436248323645,714.4155720032684,1.0
1722,34.439999999999785,4364.608445900076,0.0,0.0,264.90387632096434,264.90387632096434,714.3655720032684,1.0
1723,34.45999999999979,4369.909913894251,0.0,0.0,265.0733997087709,265.0733997087709,714.3155720032685,1.0
1724,34.47999999999979,4375.214772547194,0.0,0.0,265.2429326471551,265.2429326471551,714.2655720032685,1.0
1725,34.499999999999794,4380.523022049926,0.0,0.0,265.4124751366158,265.4124751366158,714.2155720032686,1.0
1726,34.5199999999998,4385.834662593479,0.0,0.0,265.5820271776519,265.5820271776519,714.1655720032686,1.0
1727,34.5399999999998,4391.149694368894,0.0,0.0,265.7515887707625,265.7515887707625,714.1155720032687,1.0
1728,34.5599999999998,4396.468117567223,0.0,0.0,265.9211599164466,265.9211599164466,714.0655720032687,1.0
1729,34.57999999999981,4401.789932379527,0.0,0.0,266.0907406152032,266.0907406152032,714.0155720032687,1.0
1730,34.59999999999981,4407.115138996878,0.0,0.0,266.2603308675314,266.2603308675314,713.9655720032688,1.0
1731,34.61999999999981,4412.443737610357,0.0,0.0,266.4299306739305,266.4299306739305,713.9155720032688,1.0
1732,34.639999999999816,4417.775728411055,0.0,0.0,266.59954003489963,266.59954003489963,713.8655720032689,1.0
1733,34.65999999999982,4423.111111590074,0.0,0.0,266.769158950938,266.769158950938,713.8155720032689,1.0
1734,34.67999999999982,4428.449887338525,0.0,0.0,266.9387874225448,266.9387874225448,713.765572003269,1.0
1735,34.699999999999825,4433.792055847529,0.0,0.0,267.10842545021944,267.10842545021944,713.715572003269,1.0
1736,34.71999999999983,4439.137617308218,0.0,0.0,267.2780730344613,267.2780730344613,713.6655720032691,1.0
1737,34.73999999999983,4444.486571911733,0.0,0.0,267.4477301757696,267.4477301757696,713.6155720032691,1.0
1738,34.759999999999835,4449.838919849226,0.0,0.0,267.61739687464393,267.61739687464393,713.5655720032692,1.0
1739,34.77999999999984,4455.194661311858,0.0,0.0,267.78707313158367,267.78707313158367,713.5155720032692,1.0
1740,34.79999999999984,4460.5537964908,0.0,0.0,267.95675894708836,267.95675894708836,713.4655720032692,1.0
1741,34.819999999999844,4465.916325577233,0.0,0.0,268.1264543216575,268.1264543216575,713.4155720032693,1.0
1742,34.83999999999985,4471.282248762349,0.0,0.0,268.2961592557907,268.2961592557907,713.3655720032693,1.0
1743,34.85999999999985,4476.651566237349,0.0,0.0,268.4658737499876,268.4658737499876,713.3155720032694,1.0
1744,34.87999999999985,4482.024278193444,0.0,0.0,268.6355978047479,268.6355978047479,713.2655720032694,1.0
1745,34.89999999999986,4487.400384821855,0.0,0.0,268.8053314205711,268.8053314205711,713.2155720032695,1.0
1746,34.91999999999986,4492.779886313814,0.0,0.0,268.9750745979572,268.9750745979572,713.1655720032695,1.0
1747,34.93999999999986,4498.162782860562,0.0,0.0,269.1448273374058,269.1448273374058,713.1155720032696,1.0
1748,34.959999999999866,4503.5490746533505,0.0,0.0,269.31458963941674,269.31458963941674,713.0655720032696,1.0
1749,34.97999999999987,4508.938761883441,0.0,0.0,269.4843615044899,269.4843615044899,713.0155720032697,1.0
1750,34.99999999999987,4514.331844742103,0.0,0.0,269.65414293312523,269.65414293312523,712.9655720032697,1.0
1751,35.019999999999875,4519.72832342062,0.0,0.0,269.8239339258226,269.8239339258226,712.9155720032697,1.0
1752,35.03999999999988,4525.128198110281,0.0,0.0,269.99373448308194,269.99373448308194,712.8655720032698,1.0
1753,35.05999999999988,4530.531469002389,0.0,0.0,270.16354460540333,270.16354460540333,712.8155720032698,1.0
1754,35.079999999999885,4535.938136288254,0.0,0.0,270.3333642932868,270.3333642932868,712.7655720032699,1.0
1755,35.09999999999989,4541.348200159198,0.0,0.0,270.5031935472325,270.5031935472325,712.7155720032699,1.0
1756,35.11999999999989,4546.761660806553,0.0,0.0,270.6730323677405,270.6730323677405,712.66557200327,1.0
1757,35.139999999999894,4552.178518421659,0.0,0.0,270.842880755311,270.842880755311,712.61557200327,1.0
1758,35.1599999999999,4557.598773195868,0.0,0.0,271.0127387104441,271.0127387104441,712.5655720032701,1.0
1759,35.1799999999999,4563.022425320541,0.0,0.0,271.18260623364023,271.18260623364023,712.5155720032701,1.0
1760,35.1999999999999,4568.449474987048,0.0,0.0,271.35248332539953,271.35248332539953,712.4655720032702,1.0
1761,35.21999999999991,4573.879922386773,0.0,0.0,271.5223699862224,271.5223699862224,712.4155720032702,1.0
1762,35.23999999999991,4579.313767711104,0.0,0.0,271.69226621660914,271.69226621660914,712.3655720032702,1.0
1763,35.25999999999991,4584.751011151446,0.0,0.0,271.86217201706023,271.86217201706023,712.3155720032703,1.0
1764,35.279999999999916,4590.191652899207,0.0,0.0,272.03208738807604,272.03208738807604,712.2655720032703,1.0
1765,35.29999999999992,4595.63569314581,0.0,0.0,272.2020123301571,272.2020123301571,712.2155720032704,1.0
1766,35.31999999999992,4601.0831320826865,0.0,0.0,272.3719468438039,272.3719468438039,712.1655720032704,1.0
1767,35.339999999999925,4606.533969901277,0.0,0.0,272.5418909295171,272.5418909295171,712.1155720032705,1.0
1768,35.35999999999993,4611.988206793032,0.0,0.0,272.71184458779715,272.71184458779715,712.0655720032705,1.0
1769,35.37999999999993,4617.445842949415,0.0,0.0,272.8818078191448,272.8818078191448,712.0155720032706,1.0
1770,35.399999999999935,4622.9068785618965,0.0,0.0,273.0517806240607,273.0517806240607,711.9655720032706,1.0
1771,35.41999999999994,4628.371313821957,0.0,0.0,273.22176300304557,273.22176300304557,711.9155720032707,1.0
1772,35.43999999999994,4633.839148921089,0.0,0.0,273.39175495660015,273.39175495660015,711.8655720032707,1.0
1773,35.459999999999944,4639.310384050794,0.0,0.0,273.56175648522526,273.56175648522526,711.8155720032707,1.0
1774,35.47999999999995,4644.785019402582,0.0,0.0,273.73176758942174,273.73176758942174,711.7655720032708,1.0
1775,35.49999999999995,4650.263055167976,0.0,0.0,273.9017882696904,273.9017882696904,711.7155720032708,1.0
1776,35.51999999999995,4655.744491538507,0.0,0.0,274.0718185265323,274.0718185265323,711.6655720032709,1.0
1777,35.53999999999996,4661.2293287057155,0.0,0.0,274.24185836044825,274.24185836044825,711.6155720032709,1.0
1778,35.55999999999996,4666.717566861154,0.0,0.0,274.4119077719393,274.4119077719393,711.565572003271,1.0
1779,35.57999999999996,4672.209206196385,0.0,0.0,274.58196676150646,274.58196676150646,711.515572003271,1.0
1780,35.599999999999966,4677.7042469029775,0.0,0.0,274.7520353296508,274.7520353296508,711.4655720032711,1.0
1781,35.61999999999997,4683.202689172515,0.0,0.0,274.9221134768735,274.9221134768735,711.4155720032711,1.0
1782,35.63999999999997,4688.704533196589,0.0,0.0,275.09220120367564,275.09220120367564,711.3655720032712,1.0
1783,35.659999999999975,4694.2097791668,0.0,0.0,275.2622985105585,275.2622985105585,711.3155720032712,1.0
1784,35.67999999999998,4699.718427274761,0.0,0.0,275.43240539802315,275.43240539802315,711.2655720032712,1.0
1785,35.69999999999998,4705.230477712093,0.0,0.0,275.602521866571,275.602521866571,711.2155720032713,1.0
1786,35.719999999999985,4710.745930670427,0.0,0.0,275.7726479167033,275.7726479167033,711.1655720032713,1.0
1787,35.73999999999999,4716.264786341405,0.0,0.0,275.94278354892145,275.94278354892145,711.1155720032714,1.0
1788,35.75999999999999,4721.787044916679,0.0,0.0,276.11292876372676,276.11292876372676,711.0655720032714,1.0
1789,35.779999999999994,4727.312706587912,0.0,0.0,276.2830835616207,276.2830835616207,711.0155720032715,1.0
1790,35.8,4732.841771546774,0.0,0.0,276.4532479431047,276.4532479431047,710.9655720032715,1.0
1791,35.82,4738.374239984948,0.0,0.0,276.6234219086803,276.6234219086803,710.9155720032716,1.0
1792,35.84,4743.910112094125,0.0,0.0,276.7936054588491,276.7936054588491,710.8655720032716,1.0
1793,35.86000000000001,4749.4493880660075,0.0,0.0,276.9637985941126,276.9637985941126,710.8155720032717,1.0
1794,35.88000000000001,4754.992068092307,0.0,0.0,277.1340013149724,277.1340013149724,710.7655720032717,1.0
1795,35.90000000000001,4760.538152364746,0.0,0.0,277.3042136219302,277.3042136219302,710.7155720032717,1.0
1796,35.920000000000016,4766.087641075055,0.0,0.0,277.47443551548776,277.47443551548776,710.6655720032718,1.0
1797,35.94000000000002,4771.640534414978,0.0,0.0,277.6446669961467,277.6446669961467,710.6155720032718,1.0
1798,35.96000000000002,4777.196832576266,0.0,0.0,277.81490806440894,277.81490806440894,710.5655720032719,1.0
1799,35.980000000000025,4782.756535750682,0.0,0.0,277.9851587207762,277.9851587207762,710.5155720032719,1.0
1800,36.00000000000003,4788.319644129997,0.0,0.0,278.1554189657504,278.1554189657504,710.465572003272,1.0
1801,36.02000000000003,4793.886157905994,0.0,0.0,278.3256887998334,278.3256887998334,710.415572003272,1.0
1802,36.040000000000035,4799.456077270464,0.0,0.0,278.49596822352714,278.49596822352714,710.3655720032721,1.0
1803,36.06000000000004,4805.029402415211,0.0,0.0,278.66625723733364,278.66625723733364,710.3155720032721,1.0
1804,36.08000000000004,4810.6061335320455,0.0,0.0,278.8365558417549,278.8365558417549,710.2655720032722,1.0
1805,36.100000000000044,4816.186270812791,0.0,0.0,279.0068640372929,279.0068640372929,710.2155720032722,1.0
1806,36.12000000000005,4821.76981444928,0.0,0.0,279.17718182444986,279.17718182444986,710.1655720032722,1.0
1807,36.14000000000005,4827.356764633354,0.0,0.0,279.3475092037278,279.3475092037278,710.1155720032723,1.0
1808,36.16000000000005,4832.9471215568665,0.0,0.0,279.51784617562896,279.51784617562896,710.0655720032723,1.0
1809,36.18000000000006,4838.5408854116795,0.0,0.0,279.68819274065555,279.68819274065555,710.0155720032724,1.0
1810,36.20000000000006,4844.1380563896655,0.0,0.0,279.8585488993098,279.8585488993098,709.9655720032724,1.0
1811,36.22000000000006,4849.738634682707,0.0,0.0,280.02891465209404,280.02891465209404,709.9155720032725,1.0
1812,36.240000000000066,4855.342620482697,0.0,0.0,280.19928999951054,280.19928999951054,709.8655720032725,1.0
1813,36.26000000000007,4860.950013981538,0.0,0.0,280.36967494206175,280.36967494206175,709.8155720032726,1.0
1814,36.28000000000007,4866.560815371143,0.0,0.0,280.54006948025005,280.54006948025005,709.7655720032726,1.0
1815,36.300000000000075,4872.175024843435,0.0,0.0,280.7104736145779,280.7104736145779,709.7155720032727,1.0
